month_key,project_id,company_key,client_key,region_key,fx_rate,progress_pct,earned_revenue_pln,invoiced_revenue_pln,cash_received_pln,direct_material_cost_pln,direct_labor_cost_pln,subcontractor_cost_pln,equipment_cost_pln,other_direct_cost_pln,overhead_allocated_pln,fx_gain_loss_pln,total_cost_pln,wip_pln,eac_cost_pln,eac_margin_pct,dso_days,invoice_count,purchase_orders_count,headcount,labor_hours,safety_incidents,claim_risk_score
202504,P018,1,8,3,1.0,4.609560857985193,3718500.4421142815,1045897.1458130402,2971731.7206433606,1322648.1974952666,1040444.8710527344,537521.1160055798,332466.1973749035,186761.88570398203,98918.16500806926,0.0,3518760.432640536,3844079.01748734,206001626.69750884,0.1251653141949059,67.1336956965223,3,1,11,1849,1,49.47913404337458
202505,P018,1,8,3,1.0,5.091527333830616,1134910.1681588185,3390618.708139368,0.0,1601984.3049150102,1355561.0521592945,666468.6476744587,433986.4576170785,189980.26799394112,103274.31765642422,0.0,4351255.048016206,1588370.4775067903,209405284.1412224,0.1107108769261575,80.41686340117899,3,6,17,2743,1,72.58269383724353
202506,P018,1,8,3,1.0,5.585408448021127,1162966.15314005,937384.9629519013,1064749.1211862145,1625486.600037512,1524895.6579344696,761967.7355262198,546589.07353152,239722.82045770664,96269.8156641198,0.0,4794931.703151547,1813951.6676949395,213228862.3981281,0.0944731464933627,75.158146770251,2,5,20,3156,0,12.865833805786991
202507,P018,1,8,3,1.0,6.941967507776944,3194356.34589369,1145373.776288539,3557848.4099665266,1928590.1429277868,1927596.2502013603,1056619.955759428,723240.598353398,233099.1317276114,97646.044225532,0.0,5966792.123195116,3862934.2373000905,216525886.1081521,0.0804715546239638,81.2601473773331,4,9,16,2694,0,34.78755820575254
202508,P018,1,8,3,1.0,10.526746818408393,8441256.17472577,2697721.689218943,926234.9301841968,2165710.8147464693,2504509.362445959,1105575.0414516774,942196.3310145376,289448.2189269201,95048.43441726506,0.0,7102488.203002828,9606468.722806916,216561226.50939745,0.0803214732420092,73.2418576557064,5,6,20,3164,0,53.20177194710431
202509,P018,1,8,3,1.0,14.335526516775948,8968720.906100072,7663277.387540327,1011170.9901811028,2272500.432407625,2664745.284202162,1314985.5994380414,1073220.1026973145,298728.75537562446,95560.43889010431,0.0,7719740.613010873,10911912.241366662,216752913.221772,0.0795074302294292,76.87746596699176,10,5,17,2958,0,52.24630816453503
202510,P018,1,8,3,1.0,18.488397935608315,9778970.605832344,7946354.369366659,2795446.391093328,2281435.284300552,3068017.9968118435,1373794.041753725,1247106.5010112429,354057.29113865964,99444.06458328175,0.0,8423855.179599304,12744528.477832347,216945951.21434128,0.07868764868554,68.25567787205898,14,4,21,3526,0,55.126012655973405
202511,P018,1,8,3,1.0,28.71571578633205,24082768.415414058,9104621.743760357,7959671.789880946,2278154.911850732,3050890.508082388,1685546.9812628906,1434553.297051744,339243.04600288614,90150.06322864308,0.0,8878538.807479283,27722675.14948605,205453554.1177699,0.1274928341799708,79.37988752105736,20,8,21,2953,1,54.90958420511966
202512,P018,1,8,3,1.0,32.011394943619074,7760497.823076242,22693049.049574014,7747815.944452248,1951801.6454075023,3327175.6417976525,1932045.7301975703,1586610.641817785,400408.3172852952,95523.61517913916,0.0,9293565.591684945,12790123.92298828,208152181.0435424,0.1160324759461013,77.29251953856368,30,8,28,3932,0,28.835779045584065
202601,P018,1,8,3,1.0,39.94423164809376,18679840.79693397,6914021.923211569,8474395.356721312,2138074.72157126,3899674.7853648025,2311655.059454801,1623752.901372705,429446.8829419773,101727.15519209029,0.0,10504331.505897636,24555942.796710685,202721158.8484808,0.1390965976804112,88.54049741475343,6,6,27,4087,0,38.96312664698954
202602,P018,1,8,3,1.0,48.29760903691053,19670108.632361945,17460894.118891146,23608038.26199064,1937124.7384787763,3908180.139239794,2242476.958974309,1800917.74452876,447131.0755090524,98695.89702180254,0.0,10434526.553752491,26765157.310181484,196282294.5331276,0.1664407596201369,63.92912223696186,29,8,20,3289,0,27.68253055128304
202603,P018,1,8,3,1.0,54.70901069665352,15097242.859120209,19271813.86798618,6658592.231058286,1835739.067725669,4195866.850398814,2556983.357069266,1839249.0471825488,464516.7699364788,94752.78514427088,0.0,10987107.877457049,22590586.30131552,194253808.6231476,0.1750552053513019,80.1129002145261,30,8,30,4987,0,39.65773825301998
202604,P018,1,8,3,1.0,61.81746254862689,16738621.23401998,14304846.007757053,17390084.504036363,1674565.131914884,4518867.343265291,2412149.784781217,1846649.5600798088,450438.084346251,97908.83114857056,0.0,11000578.735536024,25024361.52757843,190757850.61321625,0.1899016188298566,77.53179872375064,24,5,15,2148,1,27.89241083075432
202605,P018,1,8,3,1.0,69.1526154556431,17272445.359544788,15237419.873700222,19917489.61596147,1388473.103412323,4201098.026932916,2631090.8756328723,1728375.1829649692,450105.5034027661,94716.7191607481,0.0,10493859.411506595,27059387.013423,186220224.7564445,0.2091717214710313,72.27663369932414,23,4,43,6295,0,40.517288366767005
202606,P018,1,8,3,1.0,76.0589443958183,16262672.471369524,16999027.648188543,13668232.372801747,1187198.663514804,4393521.583667891,2892148.4918793538,1631888.9555268718,410127.80857107736,98778.12716080778,0.0,10613663.630320806,26323031.836604,182613740.62448385,0.2244875102976788,75.56475044579349,21,2,40,6416,0,53.38148263992728
202607,P018,1,8,3,1.0,79.55830517411596,8240116.954980735,14898801.432765411,13300033.063873706,1055884.870384658,4331737.632942304,2710124.43509011,1427267.073217379,424214.0390496979,102096.75565441996,0.0,10051324.80633857,19664347.358819302,185434911.12272328,0.2125067417668846,80.22845339233994,25,4,24,4095,0,37.308267318489776
202608,P018,1,8,3,1.0,84.19614209783992,10920942.73520565,7656652.370300886,17478389.167316154,833330.5957849617,3533791.5295270137,2719471.836776377,1331066.600514876,410757.6410314741,97177.3873119472,0.0,8925595.590946648,22928637.723724067,184706774.6361733,0.2155989457686011,80.30692199938126,11,5,51,8563,0,84.20285328106779
202609,P018,1,8,3,1.0,88.25708246429873,9562496.034804812,10228796.5029062,15938143.30273869,639722.1302563297,3883632.3818182265,2975852.186756284,1139930.866326249,351961.1716087469,93735.8329525054,0.0,9084834.56971834,22262337.255622685,185333276.92002788,0.2129383554740552,59.86776338373474,13,5,33,4918,0,69.5985592837562
202610,P018,1,8,3,1.0,90.43612782135394,5131105.287485516,8659086.256376192,7402919.0784869855,467987.4845906005,3329656.50054016,2773823.9755290467,917010.1437086744,379649.41217351536,97330.4143526367,0.0,7965457.930894634,18734356.28673199,188760108.81046832,0.1983855024299264,67.11581115594912,9,7,25,3561,0,50.83899644737668
202611,P018,1,8,3,1.0,94.54883758175218,9684399.973202685,4857505.8826211775,10082848.652711583,392365.8632950938,2996700.221096009,2890795.349718935,745846.9929719801,357552.4676184226,93399.95670102056,0.0,7476660.851401461,23561250.37731349,187670609.46013844,0.203012319397883,86.38752120484392,7,6,27,4404,0,12.66845052690294
202612,P018,1,8,3,1.0,94.62726463614568,184676.04273466923,9313979.183056166,7934355.856921875,260767.4476427032,2519076.8651304804,2418134.595577082,616514.3044621078,327655.8409275073,96006.0894733366,0.0,6238155.143213218,14431947.236992002,193745412.76205385,0.1772142287557998,84.6310036372821,14,1,35,5325,0,55.38405222553229
202701,P018,1,8,3,1.0,95.97236069474906,3167363.853225635,187413.98810168653,4430533.773813048,210866.68718202543,2171314.9270527344,2223194.9328764733,468121.2777229496,276802.39893414866,95879.0822953182,0.0,5446179.306063649,17411897.10211596,196389957.8668268,0.1659835417805527,85.8636989066024,3,3,19,2689,0,59.37897860250019
202702,P018,1,8,3,1.0,98.6449053676478,6293172.401277665,2864187.446350437,8851210.195403473,146020.59505797582,1915653.055077212,2087263.7697016944,343445.7673878895,260582.1878508661,99678.3576358594,0.0,4852643.732711498,20840882.057043195,195676090.1878219,0.1690151499123938,72.83849136018158,5,5,38,6042,0,30.48243696920364
202703,P018,1,8,3,1.0,98.6449053676478,0.0,6138503.315349627,193924.04776675915,110482.96242742248,1669452.4893537422,1920316.2971022169,249378.9374143131,225696.4099644302,99429.52401852676,0.0,4274756.620280651,14702378.741693556,199950846.8081025,0.1508613837273927,61.22402925472329,7,6,51,7581,0,59.21107695154264
202704,P018,1,8,3,1.0,98.9335900685128,679780.0652604614,0.0,2857746.165189652,69206.18333681584,1429671.626966164,1832147.023469109,164776.01381681513,195616.5731424525,97425.0575374961,0.0,3788842.478268853,15382158.806954026,203138402.1692472,0.1373246751219404,82.59428680352097,4,1,23,3923,0,41.55017038465989
202705,P018,1,8,3,1.0,100.0,2511127.921392086,9750271.963550264,6350247.051607826,43637.90808393955,1176498.2091218126,1570402.0247012768,120349.14478320544,181170.84552028868,92475.67386150877,0.0,3184533.806072032,8143014.76479584,204101763.3553111,0.1332335337361271,86.56819913456503,19,4,48,7777,0,81.07021039367835
202411,P019,1,3,5,4.187382122977061,0.2121845338683893,303294.6205656573,0.0,0.0,528169.498725214,79215.21984210255,52124.54183434639,65528.69058277053,59859.17550897794,1329889.0194158622,-593.0424024971759,2114193.1035067765,303294.6205656573,129451369.57884024,0.0943598517678086,32.90583499324853,1,3,14,2157,0,31.84122150830501
202412,P019,1,3,5,4.211234155170135,1.1864944811583586,1392669.67478387,276886.7196754719,0.0,631134.2496657192,131907.8557686283,68198.1108913694,101341.46654074804,65254.40372724064,1346515.347412742,549.3100350337235,2344900.744041481,1419077.5756740551,130550051.4125683,0.0866734875215693,36.24531808506754,1,7,13,2167,0,43.51480863371929
202501,P019,1,3,5,4.216718132100726,1.1864944811583586,0.0,1333064.6587076788,0.0,760053.0402037709,143396.67972101778,84075.21915215209,136418.6378416414,92406.577729111,1409459.4154168705,1013.8315246964976,2626823.4015892604,86012.91696637636,133176874.81415756,0.0682962641477662,25.808004039075023,4,4,9,1459,0,50.81250268463285
202502,P019,1,3,5,4.217606777894591,1.1864944811583586,0.0,0.0,279092.68149542704,914009.4948682674,196863.0881313786,113454.97858281308,199524.84417801947,114297.31044375878,1308394.6655245875,1303.2143570277,2847847.596085853,86012.91696637636,136024722.41024342,0.0483727582980184,30.994981061997784,1,5,8,1187,0,12.707673599684734
202503,P019,1,3,5,4.21725243006374,1.940862822140708,1078287.166240401,0.0,1348508.3444419135,1133121.610299986,234332.2719697415,129094.6359916648,313790.78388879355,113769.08420066228,1343865.1354845343,1567.0760730367938,3269540.59790842,1164300.083206778,138329406.25834966,0.0322492191758148,20.124342474510108,1,5,15,2464,0,63.83284206603592
202504,P019,1,3,5,4.187333590867852,3.0353881461934407,1564504.428319842,967638.1551415116,0.0,1215541.4448802175,307050.40904270555,147734.80563557582,353184.22356177977,170331.7772397725,1306417.3875127265,-1398.2394293138886,3498861.8084434643,1761166.356385108,140428403.09918272,0.0175646637612563,27.191513161424822,4,5,8,1273,1,20.689137608844973
202505,P019,1,3,5,4.205750749860097,3.0353881461934407,0.0,1613362.483332093,0.0,1333339.716191013,350550.7248680789,187133.6189034206,484376.49545685976,162047.95118473994,1360404.433996742,562.5131318373578,3878415.453732692,147803.8730530152,144306818.5529154,-0.0095686818174883,37.60928073451146,4,2,17,2780,0,8.937335716154154
202506,P019,1,3,5,4.184962678680639,4.02788279966223,1418662.7264924557,0.0,894895.0170596371,1579459.5368826604,370329.9761329907,244093.1881386641,666026.0444153935,186258.6816546464,1327734.591593759,-2197.942974972555,4371704.075843141,1566466.5995454704,147409214.68777633,-0.0312730060327625,39.55540762735205,2,8,13,2063,0,27.49932715603246
202507,P019,1,3,5,4.18978420582227,7.433412649412816,4867833.035586763,1480339.691915021,1552309.0060496388,1681936.653656996,470463.0645046104,315328.0177583895,680170.0380899255,205563.5737537832,1383422.4928555756,-1677.5925607740571,4735206.248058506,4953959.943217212,147789520.99575645,-0.0339336241649097,25.05126362248322,3,3,8,1368,0,59.61855126209371
202508,P019,1,3,5,4.190101808276858,10.00666204119127,3678179.006130304,4351716.359166506,0.0,1661781.7599410678,502797.6709574423,327763.80211330974,964577.844760676,249584.0125826501,1309594.676592843,-1623.226322143793,5014476.540625845,4280422.59018101,149513862.40001577,-0.0459970948723806,21.072535160197404,7,5,16,2647,0,50.253249049861935
202509,P019,1,3,5,4.2038081855061264,16.434291218469564,9187594.010355882,3569768.5716153462,1510030.2854016211,1643313.7524187171,665509.6970980935,460179.346234027,1112982.9598117962,264716.7008517476,1335063.641385897,468.5670032748851,5482234.664803553,9898248.028921545,146779540.13345838,-0.0268678107956179,24.27369791103973,6,3,15,2360,1,44.80517698689988
202510,P019,1,3,5,4.226725190326309,20.950097980432247,6454852.639103415,8127873.523352001,4577690.704901664,1698491.9405384427,787855.9450828473,449890.1884104247,1275421.0124902057,250615.21133274765,1326325.8946075595,4209.43079178071,5792809.623254008,8225227.14467296,146801210.58444124,-0.0270194169972691,26.19107525628828,11,5,26,4540,0,55.94158441998771
202511,P019,1,3,5,4.256702635683753,27.30996264838144,9090732.044169703,6088953.449679968,3798954.033701425,1478894.1774237533,744939.7469180553,460241.2154074661,1470822.7789073354,274440.27499320504,1342860.805274299,8204.412177714277,5780403.411101829,11227005.739162698,144455893.4016145,-0.0106116075780482,17.459378693525515,10,3,17,2850,0,56.48160896115324
202512,P019,1,3,5,4.273546110703856,35.74991129025777,12063984.939257003,8742310.289167333,7948117.168347902,1646219.7327290997,884522.17701455,492731.15912259807,1350790.9045980717,308071.39025013364,1332078.0268216934,11779.88690940326,6026193.277445549,14548680.389252365,139702525.0197269,0.0226428976464259,20.93918464710244,7,5,18,3112,1,38.99425238289472
202601,P019,1,3,5,4.268863029181299,43.49501198307578,11070775.673631713,12217880.771380125,5583826.597586723,1515950.4399168172,979522.284019908,661121.7625142873,1679232.7682791057,311743.2623646062,1317773.1284889183,11217.251075278427,6476560.896658921,13401575.291503953,136290793.59056365,0.0465113276776279,34.01681965544611,15,6,16,2510,0,38.415961709602335
202602,P019,1,3,5,4.237193988964736,52.959608487789225,13528607.167403718,10690049.520110304,8955665.726462718,1455478.7488953883,837483.6488265109,619389.4387330272,1580366.7000867173,316195.45170035755,1309173.4825527703,5711.382259981871,6123798.8530547535,16240132.938797357,130335936.33931984,0.0881714338724371,39.60858938943088,19,7,17,2841,2,53.685396953983485
202603,P019,1,3,5,4.235978229807143,62.35506349052755,13429776.940597989,12218964.617002962,12863078.460419362,1342863.6117149992,850067.5358635591,682124.3312627159,1607750.1370512135,342892.0593386923,1304888.623145037,5387.523125434389,6135973.821501652,17450945.262392387,124486870.16265836,0.1290914270442782,19.1903188477219,16,3,14,2219,0,24.541164616796028
202604,P019,1,3,5,4.236959080593142,73.7877624158307,16341794.660406156,12782610.828806408,10498562.014058232,1058397.4898937065,932605.6179039064,831869.5083742257,1576651.3009648204,342356.43220181315,1345594.9942285116,5169.591929619966,6092644.935496604,21010129.09399213,116002951.16718917,0.188444817291472,28.677752662542744,13,3,30,4788,0,44.43607722012596
202605,P019,1,3,5,4.209846160247423,77.08122894922322,4707650.76219246,14875516.414583778,11227023.19923515,962720.9997763712,983642.5296807326,810650.357190277,1248451.352840142,361110.204798445,1371543.0870674977,1206.4228451397714,5739324.954198606,10842263.441600814,117544614.9654372,0.1776593568107374,32.26199633817606,16,8,41,7104,0,39.49707884768818
202606,P019,1,3,5,4.218674416618893,88.13043969088261,15793640.178884026,4916164.168325738,12177193.47521069,737882.4354441402,979978.296919878,722901.5453624137,1280033.3219066798,317739.845281242,1320057.58263396,1971.00946406097,5360564.037012374,21719739.452159107,108830235.65791276,0.2386250444932569,41.314168243033954,6,6,22,3444,0,28.153493663849247
202607,P019,1,3,5,4.217699779462076,89.68007801821403,2215038.7680635927,15924692.185012547,13967959.603856163,559916.8352408751,866376.0251296272,763249.4910197825,1155200.0467428232,307758.5716549215,1328506.8949831475,1687.6012892306278,4982695.466060408,8010086.0352101475,111839222.24081704,0.2175742123248847,43.44784326826569,26,1,42,6210,0,33.919323653647744
202608,P019,1,3,5,4.189955694665372,90.49650149174954,1166988.2017906008,2159967.2916026684,4823114.218436908,497600.2363267349,774274.5662378564,762061.0876928228,989050.0406863544,302357.70035756944,1321974.376229168,-1041.6769987472003,4646276.330531758,7017106.945398077,115445654.4775923,0.1923436579002493,34.55780366439769,1,4,29,4630,0,61.0219827150326
202609,P019,1,3,5,4.171047377982244,94.1072170932838,5161123.661430884,1048779.088474295,16836746.435383275,360825.6593607628,793769.1188748007,642375.2558962295,823712.3214898487,280137.4527576061,1315603.0941640218,-2267.0077442143893,4214155.894799055,11129451.518354684,115060994.42185214,0.1950347347967927,28.2432710997526,5,1,36,5630,0,51.915033564189976
